1,Time,Displacement,Tensile strain (Displacement),Force
"","86477.9968","-4.9925","-5.7385","-2.8327"
"","86498.0011","-4.9925","-5.7385","-2.8336"
"","86517.9977","-4.9925","-5.7385","-2.8315"
"","86538.0020","-4.9925","-5.7385","-2.8304"
"","86557.9987","-4.9925","-5.7385","-2.8304"
"","86578.0029","-4.9925","-5.7385","-2.8294"
"","86597.9996","-4.9925","-5.7385","-2.8280"
"","86617.9962","-4.9925","-5.7385","-2.8280"
"","86638.0005","-4.9925","-5.7385","-2.8275"
"","86657.9971","-4.9925","-5.7385","-2.8262"
"","86678.0014","-4.9925","-5.7385","-2.8256"
"","86697.9980","-4.9925","-5.7385","-2.8243"
"","86718.0023","-4.9925","-5.7385","-2.8239"
"","86737.9990","-4.9925","-5.7385","-2.8234"
"","86758.0032","-4.9925","-5.7385","-2.8221"
"","86777.9999","-4.9925","-5.7385","-2.8218"
"","86797.9965","-4.9925","-5.7385","-2.8206"
"","86818.0008","-4.9925","-5.7385","-2.8192"
"","86837.9974","-4.9925","-5.7385","-2.8195"
"","86858.0017","-4.9925","-5.7385","-2.8181"
"","86877.9984","-4.9925","-5.7385","-2.8172"
"","86898.0026","-4.9925","-5.7385","-2.8172"
"","86917.9993","-4.9925","-5.7385","-2.8158"
"","86938.0035","-4.9925","-5.7385","-2.8158"
"","86958.0002","-4.9925","-5.7385","-2.8142"
"","86977.9968","-4.9925","-5.7385","-2.8134"
"","86998.0011","-4.9925","-5.7385","-2.8130"
"","87017.9977","-4.9925","-5.7385","-2.8111"
"","87038.0020","-4.9925","-5.7385","-2.8113"
"","87057.9987","-4.9925","-5.7385","-2.8102"
"","87078.0029","-4.9925","-5.7385","-2.8087"
"","87097.9996","-4.9925","-5.7385","-2.8092"
"","87117.9962","-4.9925","-5.7385","-2.8074"
"","87138.0005","-4.9925","-5.7385","-2.8070"
"","87157.9971","-4.9925","-5.7385","-2.8066"
"","87178.0014","-4.9925","-5.7385","-2.8052"
"","87197.9980","-4.9925","-5.7385","-2.8044"
"","87218.0023","-4.9925","-5.7385","-2.8033"
"","87237.9990","-4.9925","-5.7385","-2.8027"
"","87258.0032","-4.9925","-5.7385","-2.8022"
"","87277.9999","-4.9925","-5.7385","-2.8006"
"","87297.9965","-4.9925","-5.7385","-2.8000"
"","87318.0008","-4.9925","-5.7385","-2.7996"
"","87337.9974","-4.9925","-5.7385","-2.7981"
"","87358.0017","-4.9925","-5.7385","-2.7979"
"","87377.9984","-4.9925","-5.7385","-2.7965"
"","87398.0026","-4.9925","-5.7385","-2.7960"
"","87417.9993","-4.9925","-5.7385","-2.7951"
"","87438.0035","-4.9925","-5.7385","-2.7941"
"","87458.0002","-4.9925","-5.7385","-2.7941"
"","87477.9968","-4.9925","-5.7385","-2.7916"
"","87498.0011","-4.9925","-5.7385","-2.7914"
"","87517.9977","-4.9925","-5.7385","-2.7916"
"","87538.0020","-4.9925","-5.7385","-2.7892"
"","87557.9987","-4.9925","-5.7385","-2.7889"
"","87578.0029","-4.9925","-5.7385","-2.7891"
"","87597.9996","-4.9925","-5.7385","-2.7869"
"","87617.9962","-4.9925","-5.7385","-2.7858"
"","87638.0005","-4.9925","-5.7385","-2.7856"
"","87657.9971","-4.9925","-5.7385","-2.7848"
"","87678.0014","-4.9925","-5.7385","-2.7839"
"","87697.9980","-4.9925","-5.7385","-2.7822"
"","87718.0023","-4.9925","-5.7385","-2.7823"
"","87737.9990","-4.9925","-5.7385","-2.7819"
"","87758.0032","-4.9925","-5.7385","-2.7789"
"","87777.9999","-4.9925","-5.7385","-2.7800"
"","87797.9965","-4.9925","-5.7385","-2.7793"
"","87818.0008","-4.9925","-5.7385","-2.7771"
"","87837.9974","-4.9925","-5.7385","-2.7770"
"","87858.0017","-4.9925","-5.7385","-2.7767"
"","87877.9984","-4.9925","-5.7385","-2.7746"
"","87898.0026","-4.9925","-5.7385","-2.7735"
"","87917.9993","-4.9925","-5.7385","-2.7733"
"","87938.0035","-4.9925","-5.7385","-2.7725"
"","87958.0002","-4.9925","-5.7385","-2.7712"
"","87977.9968","-4.9925","-5.7385","-2.7708"
"","87998.0011","-4.9925","-5.7385","-2.7705"
"","88017.9977","-4.9925","-5.7385","-2.7683"
"","88038.0020","-4.9925","-5.7385","-2.7677"
"","88057.9987","-4.9925","-5.7385","-2.7677"
"","88078.0029","-4.9925","-5.7385","-2.7658"
"","88097.9996","-4.9925","-5.7385","-2.7642"
"","88117.9962","-4.9925","-5.7385","-2.7646"
"","88138.0005","-4.9925","-5.7385","-2.7640"
"","88157.9971","-4.9925","-5.7385","-2.7614"
"","88178.0014","-4.9925","-5.7385","-2.7616"
"","88197.9980","-4.9925","-5.7385","-2.7618"
"","88218.0023","-4.9925","-5.7385","-2.7592"
"","88237.9990","-4.9925","-5.7385","-2.7590"
"","88258.0032","-4.9925","-5.7385","-2.7588"
"","88277.9999","-4.9925","-5.7385","-2.7573"
"","88297.9965","-4.9925","-5.7385","-2.7561"
"","88318.0008","-4.9925","-5.7385","-2.7551"
"","88337.9974","-4.9925","-5.7385","-2.7551"
"","88358.0017","-4.9925","-5.7385","-2.7540"
"","88377.9984","-4.9925","-5.7385","-2.7521"
"","88398.0026","-4.9925","-5.7385","-2.7524"
"","88417.9993","-4.9925","-5.7385","-2.7508"
"","88438.0035","-4.9925","-5.7385","-2.7496"
"","88458.0002","-4.9925","-5.7385","-2.7499"
"","88477.9968","-4.9925","-5.7385","-2.7481"
"","88498.0011","-4.9925","-5.7385","-2.7467"
"","88517.9977","-4.9925","-5.7385","-2.7475"
"","88538.0020","-4.9925","-5.7385","-2.7453"
"","88557.9987","-4.9925","-5.7385","-2.7447"
"","88578.0029","-4.9925","-5.7385","-2.7437"
"","88597.9996","-4.9925","-5.7385","-2.7426"
"","88617.9962","-4.9925","-5.7385","-2.7418"
"","88638.0005","-4.9925","-5.7385","-2.7409"
"","88657.9971","-4.9925","-5.7385","-2.7404"
"","88678.0014","-4.9925","-5.7385","-2.7393"
"","88697.9980","-4.9925","-5.7385","-2.7377"
"","88718.0023","-4.9925","-5.7385","-2.7375"
"","88737.9990","-4.9925","-5.7385","-2.7371"
"","88758.0032","-4.9925","-5.7385","-2.7349"
"","88777.9999","-4.9925","-5.7385","-2.7353"
"","88797.9965","-4.9925","-5.7385","-2.7340"
"","88818.0008","-4.9925","-5.7385","-2.7325"
"","88837.9974","-4.9925","-5.7385","-2.7320"
"","88858.0017","-4.9925","-5.7385","-2.7312"
"","88877.9984","-4.9925","-5.7385","-2.7309"
"","88898.0026","-4.9925","-5.7385","-2.7289"
"","88917.9993","-4.9925","-5.7385","-2.7286"
"","88938.0035","-4.9925","-5.7385","-2.7279"
"","88958.0002","-4.9925","-5.7385","-2.7264"
"","88977.9968","-4.9925","-5.7385","-2.7255"
"","88998.0011","-4.9925","-5.7385","-2.7253"
"","89017.9977","-4.9925","-5.7385","-2.7240"
"","89038.0020","-4.9925","-5.7385","-2.7229"
"","89057.9987","-4.9925","-5.7385","-2.7223"
"","89078.0029","-4.9925","-5.7385","-2.7216"
"","89097.9996","-4.9925","-5.7385","-2.7207"
"","89117.9962","-4.9925","-5.7385","-2.7189"
"","89138.0005","-4.9925","-5.7385","-2.7188"
"","89157.9971","-4.9925","-5.7385","-2.7168"
"","89178.0014","-4.9925","-5.7385","-2.7169"
"","89197.9980","-4.9925","-5.7385","-2.7163"
"","89218.0023","-4.9925","-5.7385","-2.7150"
"","89237.9990","-4.9925","-5.7385","-2.7141"
"","89258.0032","-4.9925","-5.7385","-2.7132"
"","89277.9999","-4.9925","-5.7385","-2.7124"
"","89297.9965","-4.9925","-5.7385","-2.7117"
"","89318.0008","-4.9925","-5.7385","-2.7109"
"","89337.9974","-4.9925","-5.7385","-2.7096"
"","89358.0017","-4.9925","-5.7385","-2.7096"
"","89377.9984","-4.9925","-5.7385","-2.7086"
"","89398.0026","-4.9925","-5.7385","-2.7078"
"","89417.9993","-4.9925","-5.7385","-2.7067"
"","89438.0035","-4.9925","-5.7385","-2.7055"
"","89458.0002","-4.9925","-5.7385","-2.7044"
"","89477.9968","-4.9925","-5.7385","-2.7044"
"","89498.0011","-4.9925","-5.7385","-2.7029"
"","89517.9977","-4.9925","-5.7385","-2.7026"
"","89538.0020","-4.9925","-5.7385","-2.7017"
"","89557.9987","-4.9925","-5.7385","-2.7002"
"","89578.0029","-4.9925","-5.7385","-2.7007"
"","89597.9996","-4.9925","-5.7385","-2.6984"
"","89617.9962","-4.9925","-5.7385","-2.6984"
"","89638.0005","-4.9925","-5.7385","-2.6976"
"","89657.9971","-4.9925","-5.7385","-2.6956"
"","89678.0014","-4.9925","-5.7385","-2.6953"
"","89697.9980","-4.9925","-5.7385","-2.6948"
"","89718.0023","-4.9925","-5.7385","-2.6932"
"","89737.9990","-4.9925","-5.7385","-2.6937"
"","89758.0032","-4.9925","-5.7385","-2.6916"
"","89777.9999","-4.9925","-5.7385","-2.6912"
"","89797.9965","-4.9925","-5.7385","-2.6903"
"","89818.0008","-4.9925","-5.7385","-2.6884"
"","89837.9974","-4.9925","-5.7385","-2.6895"
"","89858.0017","-4.9925","-5.7385","-2.6872"
"","89877.9984","-4.9925","-5.7385","-2.6869"
"","89898.0026","-4.9925","-5.7385","-2.6861"
"","89917.9993","-4.9925","-5.7385","-2.6841"
"","89938.0035","-4.9925","-5.7385","-2.6848"
"","89958.0002","-4.9925","-5.7385","-2.6827"
"","89977.9968","-4.9925","-5.7385","-2.6816"
"","89998.0011","-4.9925","-5.7385","-2.6825"
"","90017.9977","-4.9925","-5.7385","-2.6795"
"","90038.0020","-4.9925","-5.7385","-2.6802"
"","90057.9987","-4.9925","-5.7385","-2.6792"
"","90078.0029","-4.9925","-5.7385","-2.6774"
"","90097.9996","-4.9925","-5.7385","-2.6781"
"","90117.9962","-4.9925","-5.7385","-2.6757"
"","90138.0005","-4.9925","-5.7385","-2.6756"
"","90157.9971","-4.9925","-5.7385","-2.6758"
"","90178.0014","-4.9925","-5.7385","-2.6726"
"","90197.9980","-4.9925","-5.7385","-2.6736"
"","90218.0023","-4.9925","-5.7385","-2.6721"
"","90237.9990","-4.9925","-5.7385","-2.6704"
"","90258.0032","-4.9925","-5.7385","-2.6708"
"","90277.9999","-4.9925","-5.7385","-2.6696"
"","90297.9965","-4.9925","-5.7385","-2.6680"
"","90318.0008","-4.9925","-5.7385","-2.6670"
"","90337.9974","-4.9925","-5.7385","-2.6668"
"","90358.0017","-4.9925","-5.7385","-2.6662"
"","90377.9984","-4.9925","-5.7385","-2.6644"
"","90398.0026","-4.9925","-5.7385","-2.6639"
"","90417.9993","-4.9925","-5.7385","-2.6629"
"","90438.0035","-4.9925","-5.7385","-2.6618"
"","90458.0002","-4.9925","-5.7385","-2.6615"
"","90477.9968","-4.9925","-5.7385","-2.6607"
"","90498.0011","-4.9925","-5.7385","-2.6606"
"","90517.9977","-4.9925","-5.7385","-2.6584"
"","90538.0020","-4.9925","-5.7385","-2.6573"
"","90557.9987","-4.9925","-5.7385","-2.6577"
"","90578.0029","-4.9925","-5.7385","-2.6558"
"","90597.9996","-4.9925","-5.7385","-2.6546"
"","90617.9962","-4.9925","-5.7385","-2.6551"
"","90638.0005","-4.9925","-5.7385","-2.6528"
"","90657.9971","-4.9925","-5.7385","-2.6525"
"","90678.0014","-4.9925","-5.7385","-2.6513"
"","90697.9980","-4.9925","-5.7385","-2.6507"
"","90718.0023","-4.9925","-5.7385","-2.6498"
"","90737.9990","-4.9925","-5.7385","-2.6487"
"","90758.0032","-4.9925","-5.7385","-2.6482"
"","90777.9999","-4.9925","-5.7385","-2.6475"
"","90797.9965","-4.9925","-5.7385","-2.6459"
"","90818.0008","-4.9925","-5.7385","-2.6454"
"","90837.9974","-4.9925","-5.7385","-2.6451"
"","90858.0017","-4.9925","-5.7385","-2.6433"
"","90877.9984","-4.9925","-5.7385","-2.6429"
"","90898.0026","-4.9925","-5.7385","-2.6424"
"","90917.9993","-4.9925","-5.7385","-2.6411"
"","90938.0035","-4.9925","-5.7385","-2.6396"
"","90958.0002","-4.9925","-5.7385","-2.6394"
"","90977.9968","-4.9925","-5.7385","-2.6381"
"","90998.0011","-4.9925","-5.7385","-2.6371"
"","91017.9977","-4.9925","-5.7385","-2.6362"
"","91038.0020","-4.9925","-5.7385","-2.6359"
"","91057.9987","-4.9925","-5.7385","-2.6350"
"","91078.0029","-4.9925","-5.7385","-2.6338"
"","91097.9996","-4.9925","-5.7385","-2.6332"
"","91117.9962","-4.9925","-5.7385","-2.6323"
"","91138.0005","-4.9925","-5.7385","-2.6311"
"","91157.9971","-4.9925","-5.7385","-2.6305"
"","91178.0014","-4.9925","-5.7385","-2.6299"
"","91197.9980","-4.9925","-5.7385","-2.6283"
"","91218.0023","-4.9925","-5.7385","-2.6275"
"","91237.9990","-4.9925","-5.7385","-2.6263"
"","91258.0032","-4.9925","-5.7385","-2.6258"
"","91277.9999","-4.9925","-5.7385","-2.6247"
"","91297.9965","-4.9925","-5.7385","-2.6245"
"","91318.0008","-4.9925","-5.7385","-2.6234"
"","91337.9974","-4.9925","-5.7385","-2.6215"
"","91358.0017","-4.9925","-5.7385","-2.6215"
"","91377.9984","-4.9925","-5.7385","-2.6206"
"","91398.0026","-4.9925","-5.7385","-2.6190"
"","91417.9993","-4.9925","-5.7385","-2.6191"
"","91438.0035","-4.9925","-5.7385","-2.6172"
"","91458.0002","-4.9925","-5.7385","-2.6169"
"","91477.9968","-4.9925","-5.7385","-2.6168"
"","91498.0011","-4.9925","-5.7385","-2.6148"
"","91517.9977","-4.9925","-5.7385","-2.6146"
"","91538.0020","-4.9925","-5.7385","-2.6132"
"","91557.9987","-4.9925","-5.7385","-2.6125"
"","91578.0029","-4.9925","-5.7385","-2.6122"
"","91597.9996","-4.9925","-5.7385","-2.6102"
"","91617.9962","-4.9925","-5.7385","-2.6098"
"","91638.0005","-4.9925","-5.7385","-2.6095"
"","91657.9971","-4.9925","-5.7385","-2.6070"
"","91678.0014","-4.9925","-5.7385","-2.6072"
"","91697.9980","-4.9925","-5.7385","-2.6068"
"","91718.0023","-4.9925","-5.7385","-2.6049"
"","91737.9990","-4.9925","-5.7385","-2.6045"
"","91758.0032","-4.9925","-5.7385","-2.6035"
"","91777.9999","-4.9925","-5.7385","-2.6026"
"","91797.9965","-4.9925","-5.7385","-2.6019"
"","91818.0008","-4.9925","-5.7385","-2.6009"
"","91837.9974","-4.9925","-5.7385","-2.6001"
"","91858.0017","-4.9925","-5.7385","-2.5990"
"","91877.9984","-4.9925","-5.7385","-2.5974"
"","91898.0026","-4.9925","-5.7385","-2.5980"
"","91917.9993","-4.9925","-5.7385","-2.5966"
"","91938.0035","-4.9925","-5.7385","-2.5956"
"","91958.0002","-4.9925","-5.7385","-2.5957"
"","91977.9968","-4.9925","-5.7385","-2.5940"
"","91998.0011","-4.9925","-5.7385","-2.5927"
"","92017.9977","-4.9925","-5.7385","-2.5925"
"","92038.0020","-4.9925","-5.7385","-2.5915"
"","92057.9987","-4.9925","-5.7385","-2.5905"
"","92078.0029","-4.9925","-5.7385","-2.5890"
"","92097.9996","-4.9925","-5.7385","-2.5889"
"","92117.9962","-4.9925","-5.7385","-2.5886"
"","92138.0005","-4.9925","-5.7385","-2.5868"
"","92157.9971","-4.9925","-5.7385","-2.5868"
"","92178.0014","-4.9925","-5.7385","-2.5855"
"","92197.9980","-4.9925","-5.7385","-2.5840"
"","92218.0023","-4.9925","-5.7385","-2.5840"
"","92237.9990","-4.9925","-5.7385","-2.5829"
"","92258.0032","-4.9925","-5.7385","-2.5821"
"","92277.9999","-4.9925","-5.7385","-2.5812"
"","92297.9965","-4.9925","-5.7385","-2.5802"
"","92318.0008","-4.9925","-5.7385","-2.5799"
"","92337.9974","-4.9925","-5.7385","-2.5790"
"","92358.0017","-4.9925","-5.7385","-2.5773"
"","92377.9984","-4.9925","-5.7385","-2.5774"
"","92398.0026","-4.9925","-5.7385","-2.5761"
"","92417.9993","-4.9925","-5.7385","-2.5747"
"","92438.0035","-4.9925","-5.7385","-2.5750"
"","92458.0002","-4.9925","-5.7385","-2.5736"
"","92477.9968","-4.9925","-5.7385","-2.5734"
"","92498.0011","-4.9925","-5.7385","-2.5718"
"","92517.9977","-4.9925","-5.7385","-2.5712"
"","92538.0020","-4.9925","-5.7385","-2.5713"
"","92557.9987","-4.9925","-5.7385","-2.5694"
"","92578.0029","-4.9925","-5.7385","-2.5684"
"","92597.9996","-4.9925","-5.7385","-2.5681"
"","92617.9962","-4.9925","-5.7385","-2.5668"
"","92638.0005","-4.9925","-5.7385","-2.5659"
"","92657.9971","-4.9925","-5.7385","-2.5650"
"","92678.0014","-4.9925","-5.7385","-2.5639"
"","92697.9980","-4.9925","-5.7385","-2.5641"
"","92718.0023","-4.9925","-5.7385","-2.5625"
"","92737.9990","-4.9925","-5.7385","-2.5618"
"","92758.0032","-4.9925","-5.7385","-2.5614"
"","92777.9999","-4.9925","-5.7385","-2.5599"
"","92797.9965","-4.9925","-5.7385","-2.5595"
"","92818.0008","-4.9925","-5.7385","-2.5587"
"","92837.9974","-4.9925","-5.7385","-2.5577"
"","92858.0017","-4.9925","-5.7385","-2.5566"
"","92877.9984","-4.9925","-5.7385","-2.5560"
"","92898.0026","-4.9925","-5.7385","-2.5551"
"","92917.9993","-4.9925","-5.7385","-2.5542"
"","92938.0035","-4.9925","-5.7385","-2.5537"
"","92958.0002","-4.9925","-5.7385","-2.5527"
"","92977.9968","-4.9925","-5.7385","-2.5517"
"","92998.0011","-4.9925","-5.7385","-2.5505"
"","93017.9977","-4.9925","-5.7385","-2.5501"
"","93038.0020","-4.9925","-5.7385","-2.5485"
"","93057.9987","-4.9925","-5.7385","-2.5481"
"","93078.0029","-4.9925","-5.7385","-2.5474"
"","93097.9996","-4.9925","-5.7385","-2.5466"
"","93117.9962","-4.9925","-5.7385","-2.5456"
"","93138.0005","-4.9925","-5.7385","-2.5443"
"","93157.9971","-4.9925","-5.7385","-2.5439"
"","93178.0014","-4.9925","-5.7385","-2.5424"
"","93197.9980","-4.9925","-5.7385","-2.5421"
"","93218.0023","-4.9925","-5.7385","-2.5411"
"","93237.9990","-4.9925","-5.7385","-2.5404"
"","93258.0032","-4.9925","-5.7385","-2.5395"
"","93277.9999","-4.9925","-5.7385","-2.5387"
"","93297.9965","-4.9925","-5.7385","-2.5378"
"","93318.0008","-4.9925","-5.7385","-2.5370"
"","93337.9974","-4.9925","-5.7385","-2.5360"
"","93358.0017","-4.9925","-5.7385","-2.5352"
"","93377.9984","-4.9925","-5.7385","-2.5344"
"","93398.0026","-4.9925","-5.7385","-2.5329"
"","93417.9993","-4.9925","-5.7385","-2.5323"
"","93438.0035","-4.9925","-5.7385","-2.5314"
"","93458.0002","-4.9925","-5.7385","-2.5309"
"","93477.9968","-4.9925","-5.7385","-2.5298"
"","93498.0011","-4.9925","-5.7385","-2.5294"
"","93517.9977","-4.9925","-5.7385","-2.5281"
"","93538.0020","-4.9925","-5.7385","-2.5270"
"","93557.9987","-4.9925","-5.7385","-2.5264"
"","93578.0029","-4.9925","-5.7385","-2.5254"
"","93597.9996","-4.9925","-5.7385","-2.5251"
"","93617.9962","-4.9925","-5.7385","-2.5243"
"","93638.0005","-4.9925","-5.7385","-2.5234"
"","93657.9971","-4.9925","-5.7385","-2.5231"
"","93678.0014","-4.9925","-5.7385","-2.5215"
"","93697.9980","-4.9925","-5.7385","-2.5204"
"","93718.0023","-4.9925","-5.7385","-2.5201"
"","93737.9990","-4.9925","-5.7385","-2.5188"
"","93758.0032","-4.9925","-5.7385","-2.5180"
"","93777.9999","-4.9925","-5.7385","-2.5170"
"","93797.9965","-4.9925","-5.7385","-2.5164"
"","93818.0008","-4.9925","-5.7385","-2.5159"
"","93837.9974","-4.9925","-5.7385","-2.5139"
"","93858.0017","-4.9925","-5.7385","-2.5136"
"","93877.9984","-4.9925","-5.7385","-2.5139"
"","93898.0026","-4.9925","-5.7385","-2.5116"
"","93917.9993","-4.9925","-5.7385","-2.5110"
"","93938.0035","-4.9925","-5.7385","-2.5112"
"","93958.0002","-4.9925","-5.7385","-2.5093"
"","93977.9968","-4.9925","-5.7385","-2.5082"
"","93998.0011","-4.9925","-5.7385","-2.5082"
"","94017.9977","-4.9925","-5.7385","-2.5068"
"","94038.0020","-4.9925","-5.7385","-2.5056"
"","94057.9987","-4.9925","-5.7385","-2.5049"
"","94078.0029","-4.9925","-5.7385","-2.5044"
"","94097.9996","-4.9925","-5.7385","-2.5034"
"","94117.9962","-4.9925","-5.7385","-2.5021"
"","94138.0005","-4.9925","-5.7385","-2.5023"
"","94157.9971","-4.9925","-5.7385","-2.5011"
"","94178.0014","-4.9925","-5.7385","-2.5001"
"","94197.9980","-4.9925","-5.7385","-2.5002"
"","94218.0023","-4.9925","-5.7385","-2.4983"
"","94237.9990","-4.9925","-5.7385","-2.4974"
"","94258.0032","-4.9925","-5.7385","-2.4970"
"","94277.9999","-4.9925","-5.7385","-2.4961"
"","94297.9965","-4.9925","-5.7385","-2.4952"
"","94318.0008","-4.9925","-5.7385","-2.4946"
"","94337.9974","-4.9925","-5.7385","-2.4942"
"","94358.0017","-4.9925","-5.7385","-2.4928"
"","94377.9984","-4.9925","-5.7385","-2.4914"
"","94398.0026","-4.9925","-5.7385","-2.4912"
"","94417.9993","-4.9925","-5.7385","-2.4899"
"","94438.0035","-4.9925","-5.7385","-2.4893"
"","94458.0002","-4.9925","-5.7385","-2.4888"
"","94477.9968","-4.9925","-5.7385","-2.4874"
"","94498.0011","-4.9925","-5.7385","-2.4871"
"","94517.9977","-4.9925","-5.7385","-2.4859"
"","94538.0020","-4.9925","-5.7385","-2.4853"
"","94557.9987","-4.9925","-5.7385","-2.4840"
"","94578.0029","-4.9925","-5.7385","-2.4832"
"","94597.9996","-4.9925","-5.7385","-2.4826"
"","94617.9962","-4.9925","-5.7385","-2.4817"
"","94638.0005","-4.9925","-5.7385","-2.4804"
"","94657.9971","-4.9925","-5.7385","-2.4801"
"","94678.0014","-4.9925","-5.7385","-2.4795"
"","94697.9980","-4.9925","-5.7385","-2.4783"
"","94718.0023","-4.9925","-5.7385","-2.4777"
"","94737.9990","-4.9925","-5.7385","-2.4769"
"","94758.0032","-4.9925","-5.7385","-2.4758"
"","94777.9999","-4.9925","-5.7385","-2.4751"
"","94797.9965","-4.9925","-5.7385","-2.4739"
"","94818.0008","-4.9925","-5.7385","-2.4728"
"","94837.9974","-4.9925","-5.7385","-2.4732"
"","94858.0017","-4.9925","-5.7385","-2.4714"
"","94877.9984","-4.9925","-5.7385","-2.4704"
"","94898.0026","-4.9925","-5.7385","-2.4704"
"","94917.9993","-4.9925","-5.7385","-2.4692"
"","94938.0035","-4.9925","-5.7385","-2.4685"
"","94958.0002","-4.9925","-5.7385","-2.4677"
"","94977.9968","-4.9925","-5.7385","-2.4668"
"","94998.0011","-4.9925","-5.7385","-2.4658"
"","95017.9977","-4.9925","-5.7385","-2.4651"
"","95038.0020","-4.9925","-5.7385","-2.4646"
"","95057.9987","-4.9925","-5.7385","-2.4637"
"","95078.0029","-4.9925","-5.7385","-2.4624"
"","95097.9996","-4.9925","-5.7385","-2.4616"
"","95117.9962","-4.9925","-5.7385","-2.4611"
"","95138.0005","-4.9925","-5.7385","-2.4605"
"","95157.9971","-4.9925","-5.7385","-2.4590"
"","95178.0014","-4.9925","-5.7385","-2.4581"
"","95197.9980","-4.9925","-5.7385","-2.4578"
"","95218.0023","-4.9925","-5.7385","-2.4570"
"","95237.9990","-4.9925","-5.7385","-2.4564"
"","95258.0032","-4.9925","-5.7385","-2.4556"
"","95277.9999","-4.9925","-5.7385","-2.4553"
"","95297.9965","-4.9925","-5.7385","-2.4540"
"","95318.0008","-4.9925","-5.7385","-2.4530"
"","95337.9974","-4.9925","-5.7385","-2.4525"
"","95358.0017","-4.9925","-5.7385","-2.4516"
"","95377.9984","-4.9925","-5.7385","-2.4505"
"","95398.0026","-4.9925","-5.7385","-2.4502"
"","95417.9993","-4.9925","-5.7385","-2.4493"
"","95438.0035","-4.9925","-5.7385","-2.4483"
"","95458.0002","-4.9925","-5.7385","-2.4473"
"","95477.9968","-4.9925","-5.7385","-2.4471"
"","95498.0011","-4.9925","-5.7385","-2.4465"
"","95517.9977","-4.9925","-5.7385","-2.4450"
"","95538.0020","-4.9925","-5.7385","-2.4448"
"","95557.9987","-4.9925","-5.7385","-2.4437"
"","95578.0029","-4.9925","-5.7385","-2.4425"
"","95597.9996","-4.9925","-5.7385","-2.4422"
"","95617.9962","-4.9925","-5.7385","-2.4417"
"","95638.0005","-4.9925","-5.7385","-2.4406"
"","95657.9971","-4.9925","-5.7385","-2.4400"
"","95678.0014","-4.9925","-5.7385","-2.4392"
"","95697.9980","-4.9925","-5.7385","-2.4386"
"","95718.0023","-4.9925","-5.7385","-2.4374"
"","95737.9990","-4.9925","-5.7385","-2.4368"
"","95758.0032","-4.9925","-5.7385","-2.4363"
"","95777.9999","-4.9925","-5.7385","-2.4351"
"","95797.9965","-4.9925","-5.7385","-2.4346"
"","95818.0008","-4.9925","-5.7385","-2.4339"
"","95837.9974","-4.9925","-5.7385","-2.4331"
"","95858.0017","-4.9925","-5.7385","-2.4318"
"","95877.9984","-4.9925","-5.7385","-2.4315"
"","95898.0026","-4.9925","-5.7385","-2.4306"
"","95917.9993","-4.9925","-5.7385","-2.4298"
"","95938.0035","-4.9925","-5.7385","-2.4294"
"","95958.0002","-4.9925","-5.7385","-2.4282"
"","95977.9968","-4.9925","-5.7385","-2.4268"
"","95998.0011","-4.9925","-5.7385","-2.4272"
"","96017.9977","-4.9925","-5.7385","-2.4265"
"","96038.0020","-4.9925","-5.7385","-2.4256"
"","96057.9987","-4.9925","-5.7385","-2.4248"
"","96078.0029","-4.9925","-5.7385","-2.4236"
"","96097.9996","-4.9925","-5.7385","-2.4235"
"","96117.9962","-4.9925","-5.7385","-2.4225"
"","96138.0005","-4.9925","-5.7385","-2.4213"
"","96157.9971","-4.9925","-5.7385","-2.4206"
"","96178.0014","-4.9925","-5.7385","-2.4199"
"","96197.9980","-4.9925","-5.7385","-2.4191"
"","96218.0023","-4.9925","-5.7385","-2.4186"
"","96237.9990","-4.9925","-5.7385","-2.4176"
"","96258.0032","-4.9925","-5.7385","-2.4171"
"","96277.9999","-4.9925","-5.7385","-2.4162"
"","96297.9965","-4.9925","-5.7385","-2.4155"
"","96318.0008","-4.9925","-5.7385","-2.4142"
"","96337.9974","-4.9925","-5.7385","-2.4134"
"","96358.0017","-4.9925","-5.7385","-2.4127"
"","96377.9984","-4.9925","-5.7385","-2.4122"
"","96398.0026","-4.9925","-5.7385","-2.4114"
"","96417.9993","-4.9925","-5.7385","-2.4104"
"","96438.0035","-4.9925","-5.7385","-2.4099"
"","96458.0002","-4.9925","-5.7385","-2.4093"
"","96477.9968","-4.9925","-5.7385","-2.4085"
"","96498.0011","-4.9925","-5.7385","-2.4076"
"","96517.9977","-4.9925","-5.7385","-2.4070"
"","96538.0020","-4.9925","-5.7385","-2.4062"
"","96557.9987","-4.9925","-5.7385","-2.4056"
"","96578.0029","-4.9925","-5.7385","-2.4049"
"","96597.9996","-4.9925","-5.7385","-2.4042"
"","96617.9962","-4.9925","-5.7385","-2.4034"
"","96638.0005","-4.9925","-5.7385","-2.4026"
"","96657.9971","-4.9925","-5.7385","-2.4015"
"","96678.0014","-4.9925","-5.7385","-2.4007"
"","96697.9980","-4.9925","-5.7385","-2.4000"
"","96718.0023","-4.9925","-5.7385","-2.3991"
"","96737.9990","-4.9925","-5.7385","-2.3985"
"","96758.0032","-4.9925","-5.7385","-2.3976"
"","96777.9999","-4.9925","-5.7385","-2.3969"
"","96797.9965","-4.9925","-5.7385","-2.3960"
